myo,pi,power,displacement_nm,time_on_ms,force
S217A,30mM-Pi,3-W,7.40742212,24.8,0.740742212
S217A,30mM-Pi,3-W,22.22332931,29.8,2.222332931
S217A,30mM-Pi,3-W,14.07276836,51.4,1.407276836
S217A,30mM-Pi,3-W,15.33471273,20,1.533471273
S217A,30mM-Pi,3-W,6.426922869,24.6,0.6426922869
S217A,30mM-Pi,3-W,6.935298277,23.8,0.6935298277
S217A,30mM-Pi,3-W,11.90504097,96.8,1.190504097
S217A,30mM-Pi,3-W,32.48722283,54.4,3.248722283
S217A,30mM-Pi,3-W,9.76526328,24.6,0.976526328
S217A,30mM-Pi,3-W,10.13747703,35.8,1.013747703
S217A,30mM-Pi,3-W,69.17874203,55.2,6.917874203
S217A,30mM-Pi,3-W,8.91680113,43.4,0.891680113
S217A,30mM-Pi,3-W,12.83887196,65.4,1.283887196
S217A,30mM-Pi,3-W,13.51762534,23.8,1.351762534
S217A,30mM-Pi,3-W,9.396557956,92.6,0.9396557956
S217A,30mM-Pi,3-W,46.58765828,54.6,4.658765828
S217A,30mM-Pi,3-W,11.92214792,22.4,1.192214792
S217A,30mM-Pi,3-W,35.03572454,32.8,3.503572454
S217A,30mM-Pi,3-W,8.163758547,36.8,0.8163758547
S217A,30mM-Pi,3-W,11.29085858,58.8,1.129085858
S217A,30mM-Pi,3-W,22.39512253,20.6,2.239512253
S217A,30mM-Pi,3-W,23.0182166,141,2.30182166
S217A,30mM-Pi,3-W,44.89822611,22,4.489822611
S217A,30mM-Pi,3-W,10.61744174,64.4,1.061744174
S217A,30mM-Pi,3-W,5.616651598,23.4,0.5616651598
S217A,30mM-Pi,3-W,31.37572451,21,3.137572451
S217A,30mM-Pi,3-W,24.08147094,21.2,2.408147094
S217A,30mM-Pi,3-W,19.14873823,34,1.914873823
S217A,30mM-Pi,3-W,26.60789176,40.6,2.660789176
S217A,30mM-Pi,3-W,19.88121453,24.4,1.988121453
S217A,30mM-Pi,3-W,6.701171603,27,0.6701171603
S217A,30mM-Pi,3-W,12.12634032,31.4,1.212634032
S217A,30mM-Pi,3-W,22.59139337,21.6,2.259139337
S217A,30mM-Pi,3-W,15.68353661,30,1.568353661
S217A,30mM-Pi,3-W,38.01215625,22.2,3.801215625
S217A,30mM-Pi,3-W,31.7035219,21.8,3.17035219
S217A,30mM-Pi,3-W,25.83212464,23,2.583212464
S217A,30mM-Pi,3-W,11.63098918,35.6,1.163098918
S217A,30mM-Pi,3-W,21.62427456,41.6,2.162427456
S217A,30mM-Pi,3-W,25.16473174,79.8,2.516473174
S217A,30mM-Pi,3-W,40.00248944,23.2,4.000248944
S217A,30mM-Pi,3-W,10.94772972,30,1.094772972
S217A,30mM-Pi,3-W,4.591068076,42.4,0.4591068076
S217A,30mM-Pi,3-W,11.89436939,23.6,1.189436939
S217A,30mM-Pi,3-W,23.09170644,37.6,2.309170644
S217A,30mM-Pi,3-W,28.12007823,198.8,2.812007823
S217A,30mM-Pi,3-W,4.166759703,41.8,0.4166759703
S217A,30mM-Pi,3-W,5.801144401,32.6,0.5801144401
S217A,30mM-Pi,3-W,11.72591728,51.6,1.172591728
S217A,30mM-Pi,3-W,3.310400217,36.4,0.3310400217
S217A,30mM-Pi,3-W,17.16128644,100.4,1.716128644
S217A,30mM-Pi,3-W,34.10518001,244,3.410518001
S217A,30mM-Pi,3-W,7.65881115,53,0.765881115
S217A,30mM-Pi,3-W,21.77313169,32.4,2.177313169
S217A,30mM-Pi,3-W,23.60660959,59.8,2.360660959
S217A,30mM-Pi,3-W,7.985227466,26.8,0.7985227466
S217A,30mM-Pi,3-W,13.91484452,64,1.391484452
S217A,30mM-Pi,3-W,12.29130085,37.6,1.229130085
S217A,30mM-Pi,3-W,23.36528075,101.6,2.336528075
S217A,30mM-Pi,3-W,48.80118796,28,4.880118796
S217A,30mM-Pi,3-W,12.75593157,67.8,1.275593157
S217A,30mM-Pi,3-W,23.07922025,32.2,2.307922025
S217A,30mM-Pi,3-W,7.296648652,24.8,0.7296648652
S217A,30mM-Pi,3-W,23.53699089,71.4,2.353699089
S217A,30mM-Pi,3-W,16.23072754,88.8,1.623072754
S217A,30mM-Pi,3-W,7.095157735,32.8,0.7095157735
S217A,30mM-Pi,3-W,16.39636753,88.8,1.639636753
S217A,30mM-Pi,3-W,2.304201636,43.6,0.2304201636
S217A,30mM-Pi,3-W,8.3926863,37,0.83926863
S217A,30mM-Pi,3-W,24.20674235,35,2.420674235
S217A,30mM-Pi,3-W,30.62209228,25.6,3.062209228
S217A,30mM-Pi,3-W,4.826835557,31.6,0.4826835557
S217A,30mM-Pi,3-W,20.11046578,91.6,2.011046578
S217A,30mM-Pi,3-W,5.448486775,39.4,0.5448486775
S217A,30mM-Pi,3-W,14.46858856,59.2,1.446858856
S217A,30mM-Pi,3-W,10.81250989,32.4,1.081250989
S217A,30mM-Pi,3-W,54.09113434,268.2,5.409113434
S217A,30mM-Pi,3-W,7.318311936,26.4,0.7318311936
S217A,30mM-Pi,3-W,15.55932086,64.6,1.555932086
S217A,30mM-Pi,3-W,4.562107235,56.8,0.4562107235
S217A,30mM-Pi,3-W,49.82728334,39,4.982728334
S217A,30mM-Pi,3-W,11.9297356,26.8,1.19297356
S217A,30mM-Pi,3-W,46.23781947,27.6,4.623781947
S217A,30mM-Pi,3-W,17.13335895,48.6,1.713335895
S217A,30mM-Pi,3-W,15.85697022,40.6,1.585697022
S217A,30mM-Pi,3-W,25.5437765,47.8,2.55437765
S217A,30mM-Pi,3-W,58.10805613,46,5.810805613
S217A,30mM-Pi,3-W,30.71969219,177.2,3.071969219
S217A,30mM-Pi,3-W,41.67662922,77.4,4.167662922
S217A,30mM-Pi,3-W,10.43380306,56.6,1.043380306
S217A,30mM-Pi,3-W,21.89693057,37,2.189693057
S217A,30mM-Pi,3-W,18.52564222,90.8,1.852564222
S217A,30mM-Pi,3-W,24.16910798,188.2,2.416910798
S217A,30mM-Pi,3-W,14.69994006,141,1.469994006
S217A,30mM-Pi,3-W,4.056752049,40.4,0.4056752049
S217A,30mM-Pi,3-W,2.713585996,38.4,0.2713585996
S217A,30mM-Pi,3-W,4.039388908,33.6,0.4039388908
S217A,30mM-Pi,3-W,14.38117644,161.2,1.438117644
S217A,30mM-Pi,3-W,20.16685515,112.2,2.016685515
S217A,30mM-Pi,3-W,35.47387106,35.8,3.547387106
S217A,30mM-Pi,3-W,18.30603013,106.2,1.830603013
S217A,30mM-Pi,3-W,6.425769816,40,0.6425769816
S217A,30mM-Pi,3-W,27.57735854,36.8,2.757735854
S217A,30mM-Pi,3-W,37.69625352,35,3.769625352
S217A,30mM-Pi,3-W,25.42333183,47.6,2.542333183
S217A,30mM-Pi,3-W,25.0699774,45.8,2.50699774
S217A,30mM-Pi,3-W,6.386388926,83.4,0.6386388926
S217A,30mM-Pi,3-W,24.96050641,33.4,2.496050641
S217A,30mM-Pi,3-W,5.938773957,49.2,0.5938773957
S217A,30mM-Pi,3-W,10.61953791,37,1.061953791
S217A,30mM-Pi,3-W,10.1095914,35.2,1.01095914
S217A,30mM-Pi,3-W,28.86436158,109.8,2.886436158
S217A,30mM-Pi,3-W,54.75807079,182,5.475807079
S217A,30mM-Pi,3-W,15.3376016,122.6,1.53376016
S217A,30mM-Pi,3-W,9.804509093,38.8,0.9804509093
S217A,30mM-Pi,3-W,32.39877655,39.8,3.239877655
S217A,30mM-Pi,3-W,28.84798826,87.6,2.884798826
S217A,30mM-Pi,3-W,25.7822705,73,2.57822705
S217A,30mM-Pi,3-W,36.74821897,73.2,3.674821897
S217A,30mM-Pi,3-W,31.51769761,117.6,3.151769761
S217A,30mM-Pi,3-W,12.38680046,72.4,1.238680046
S217A,30mM-Pi,3-W,19.61949436,97.6,1.961949436
S217A,30mM-Pi,3-W,32.23582775,53.8,3.223582775
S217A,30mM-Pi,3-W,41.79374582,103.6,4.179374582
S217A,30mM-Pi,3-W,5.204853405,41.6,0.5204853405
S217A,30mM-Pi,3-W,10.06817445,54.2,1.006817445
S217A,30mM-Pi,3-W,31.0907741,58,3.10907741
S217A,30mM-Pi,3-W,34.85390512,37,3.485390512
S217A,30mM-Pi,3-W,8.591911878,43.8,0.8591911878
S217A,30mM-Pi,3-W,6.466911189,55.4,0.6466911189
S217A,30mM-Pi,3-W,37.71227317,38,3.771227317
S217A,30mM-Pi,3-W,21.16118822,87.8,2.116118822
S217A,30mM-Pi,3-W,5.720199903,41.2,0.5720199903
S217A,30mM-Pi,3-W,26.59525629,80.6,2.659525629
S217A,30mM-Pi,3-W,30.06062171,132,3.006062171
S217A,30mM-Pi,3-W,21.09342208,102.8,2.109342208
S217A,30mM-Pi,3-W,77.74044417,54.6,7.774044417
S217A,30mM-Pi,3-W,17.65450137,44.4,1.765450137
S217A,30mM-Pi,3-W,6.410344081,45,0.6410344081
S217A,30mM-Pi,3-W,24.02706102,70,2.402706102
S217A,30mM-Pi,3-W,13.14187706,60.8,1.314187706
S217A,30mM-Pi,3-W,31.33536652,60.4,3.133536652
S217A,30mM-Pi,3-W,56.27120764,39.2,5.627120764
S217A,30mM-Pi,3-W,22.09209029,85.2,2.209209029
S217A,30mM-Pi,3-W,8.580402112,94,0.8580402112
S217A,30mM-Pi,3-W,20.00222497,46,2.000222497
S217A,30mM-Pi,3-W,21.27692739,45.6,2.127692739
S217A,30mM-Pi,3-W,62.33820146,83.4,6.233820146
S217A,30mM-Pi,3-W,43.55263357,47.4,4.355263357
S217A,30mM-Pi,3-W,24.56172136,47,2.456172136
S217A,30mM-Pi,3-W,11.10072528,51.6,1.110072528
S217A,30mM-Pi,3-W,11.30048953,41.6,1.130048953
S217A,30mM-Pi,3-W,43.90666181,89,4.390666181
S217A,30mM-Pi,3-W,7.210777676,57.4,0.7210777676
S217A,30mM-Pi,3-W,9.243005857,48,0.9243005857
S217A,30mM-Pi,3-W,21.48421322,46.8,2.148421322
S217A,30mM-Pi,3-W,12.38389991,58.4,1.238389991
S217A,30mM-Pi,3-W,34.28086418,42.2,3.428086418
S217A,30mM-Pi,3-W,30.48950517,42.4,3.048950517
S217A,30mM-Pi,3-W,31.34528322,145.2,3.134528322
S217A,30mM-Pi,3-W,30.32442991,165.2,3.032442991
S217A,30mM-Pi,3-W,37.4349521,61.8,3.74349521
S217A,30mM-Pi,3-W,24.99640895,97.4,2.499640895
S217A,30mM-Pi,3-W,46.83055135,319.6,4.683055135
S217A,30mM-Pi,3-W,18.02875783,51.4,1.802875783
S217A,30mM-Pi,3-W,5.970557491,87.8,0.5970557491
S217A,30mM-Pi,3-W,25.98495379,86,2.598495379
S217A,30mM-Pi,3-W,70.54402375,52.2,7.054402375
S217A,30mM-Pi,3-W,21.7959065,76.2,2.17959065
S217A,30mM-Pi,3-W,23.66268711,44.8,2.366268711
S217A,30mM-Pi,3-W,6.376485466,65.4,0.6376485466
S217A,30mM-Pi,3-W,23.20398544,64.4,2.320398544
S217A,30mM-Pi,3-W,37.91248724,49.8,3.791248724
S217A,30mM-Pi,3-W,16.24470155,47.6,1.624470155
S217A,30mM-Pi,3-W,25.02417953,69.4,2.502417953
S217A,30mM-Pi,3-W,32.35460394,123.2,3.235460394
S217A,30mM-Pi,3-W,13.87111602,86.6,1.387111602
S217A,30mM-Pi,3-W,41.23629954,137,4.123629954
S217A,30mM-Pi,3-W,24.43659619,58.4,2.443659619
S217A,30mM-Pi,3-W,78.62441077,56,7.862441077
S217A,30mM-Pi,3-W,29.51917039,52.6,2.951917039
S217A,30mM-Pi,3-W,32.58785485,71.2,3.258785485
S217A,30mM-Pi,3-W,35.77889285,103,3.577889285
S217A,30mM-Pi,3-W,28.77191164,59,2.877191164
S217A,30mM-Pi,3-W,25.69594904,118,2.569594904
S217A,30mM-Pi,3-W,30.60805542,62.4,3.060805542
S217A,30mM-Pi,3-W,18.34269013,71,1.834269013
S217A,30mM-Pi,3-W,7.42188141,79.4,0.742188141
S217A,30mM-Pi,3-W,10.67482857,77,1.067482857
S217A,30mM-Pi,3-W,24.27492354,98,2.427492354
S217A,30mM-Pi,3-W,29.95367208,51.6,2.995367208
S217A,30mM-Pi,3-W,35.14298635,198.4,3.514298635
S217A,30mM-Pi,3-W,22.50462968,272,2.250462968
S217A,30mM-Pi,3-W,29.29818482,95.6,2.929818482
S217A,30mM-Pi,3-W,38.01357773,184.2,3.801357773
S217A,30mM-Pi,3-W,25.76603001,68.6,2.576603001
S217A,30mM-Pi,3-W,50.23705416,57.2,5.023705416
S217A,30mM-Pi,3-W,54.05863956,185.8,5.405863956
S217A,30mM-Pi,3-W,19.78238581,72.2,1.978238581
S217A,30mM-Pi,3-W,11.60401173,86.8,1.160401173
S217A,30mM-Pi,3-W,43.67736082,133.2,4.367736082
S217A,30mM-Pi,3-W,35.52240537,59.4,3.552240537
S217A,30mM-Pi,3-W,29.97498431,68.4,2.997498431
S217A,30mM-Pi,3-W,14.81241585,75,1.481241585
S217A,30mM-Pi,3-W,22.35578542,79.2,2.235578542
S217A,30mM-Pi,3-W,25.21247157,129.6,2.521247157
S217A,30mM-Pi,3-W,17.59946636,99.2,1.759946636
S217A,30mM-Pi,3-W,22.93279603,60.6,2.293279603
S217A,30mM-Pi,3-W,16.76814954,87.8,1.676814954
S217A,30mM-Pi,3-W,22.58038644,100.8,2.258038644
S217A,30mM-Pi,3-W,10.56261362,60.2,1.056261362
S217A,30mM-Pi,3-W,11.45413939,60.2,1.145413939
S217A,30mM-Pi,3-W,39.23024074,118.2,3.923024074
S217A,30mM-Pi,3-W,40.995329,168.6,4.0995329
S217A,30mM-Pi,3-W,24.03352688,89.6,2.403352688
S217A,30mM-Pi,3-W,6.88153286,87,0.688153286
S217A,30mM-Pi,3-W,34.11859133,193.8,3.411859133
S217A,30mM-Pi,3-W,31.65179987,59,3.165179987
S217A,30mM-Pi,3-W,29.17296626,82.8,2.917296626
S217A,30mM-Pi,3-W,3.665397759,60.4,0.3665397759
S217A,30mM-Pi,3-W,25.53933079,62.2,2.553933079
S217A,30mM-Pi,3-W,37.16901289,88.4,3.716901289
S217A,30mM-Pi,3-W,32.74091133,64.6,3.274091133
S217A,30mM-Pi,3-W,18.96409683,64.6,1.896409683
S217A,30mM-Pi,3-W,17.42660882,62.2,1.742660882
S217A,30mM-Pi,3-W,2.05919341,69,0.205919341
S217A,30mM-Pi,3-W,26.44795303,67.4,2.644795303
S217A,30mM-Pi,3-W,36.74476629,149.8,3.674476629
S217A,30mM-Pi,3-W,12.89886663,66,1.289886663
S217A,30mM-Pi,3-W,35.42550924,68.4,3.542550924
S217A,30mM-Pi,3-W,54.7358154,72.2,5.47358154
S217A,30mM-Pi,3-W,22.46633969,103.8,2.246633969
S217A,30mM-Pi,3-W,54.89440799,67,5.489440799
S217A,30mM-Pi,3-W,31.63641687,112.6,3.163641687
S217A,30mM-Pi,3-W,8.814077951,185,0.8814077951
S217A,30mM-Pi,3-W,8.299218855,69,0.8299218855
S217A,30mM-Pi,3-W,17.10252329,83.2,1.710252329
S217A,30mM-Pi,3-W,31.96108512,68.2,3.196108512
S217A,30mM-Pi,3-W,44.2239883,101.2,4.42239883
S217A,30mM-Pi,3-W,19.30114984,112.2,1.930114984
S217A,30mM-Pi,3-W,51.93686988,82,5.193686988
S217A,30mM-Pi,3-W,11.93155148,110.2,1.193155148
S217A,30mM-Pi,3-W,10.57891527,125.6,1.057891527
S217A,30mM-Pi,3-W,38.33131399,99.8,3.833131399
S217A,30mM-Pi,3-W,6.36314557,81.8,0.636314557
S217A,30mM-Pi,3-W,26.85172543,147.2,2.685172543
S217A,30mM-Pi,3-W,43.13498856,159.2,4.313498856
S217A,30mM-Pi,3-W,17.73623565,72.6,1.773623565
S217A,30mM-Pi,3-W,26.54807805,100.6,2.654807805
S217A,30mM-Pi,3-W,31.56279017,90,3.156279017
S217A,30mM-Pi,3-W,25.92317311,309.2,2.592317311
S217A,30mM-Pi,3-W,15.21028918,78,1.521028918
S217A,30mM-Pi,3-W,8.330496201,89.6,0.8330496201
S217A,30mM-Pi,3-W,53.90980172,97.4,5.390980172
S217A,30mM-Pi,3-W,20.38767335,74.8,2.038767335
S217A,30mM-Pi,3-W,6.640151169,98.6,0.6640151169
S217A,30mM-Pi,3-W,48.11692431,288.2,4.811692431
S217A,30mM-Pi,3-W,36.77759624,128,3.677759624
S217A,30mM-Pi,3-W,11.25325612,167.6,1.125325612
S217A,30mM-Pi,3-W,31.8124037,163.6,3.18124037
S217A,30mM-Pi,3-W,42.50572989,218,4.250572989
S217A,30mM-Pi,3-W,41.39942578,234.2,4.139942578
S217A,30mM-Pi,3-W,32.16759346,78.8,3.216759346
S217A,30mM-Pi,3-W,29.05941447,120.4,2.905941447
S217A,30mM-Pi,3-W,5.316286236,121.4,0.5316286236
S217A,30mM-Pi,3-W,27.5055405,540.6,2.75055405
S217A,30mM-Pi,3-W,38.20728755,306.6,3.820728755
S217A,30mM-Pi,3-W,8.139958517,165.4,0.8139958517
S217A,30mM-Pi,3-W,45.24394747,91,4.524394747
S217A,30mM-Pi,3-W,16.1273247,92.6,1.61273247
S217A,30mM-Pi,3-W,4.124200899,120.6,0.4124200899
S217A,30mM-Pi,3-W,53.41189513,96,5.341189513
S217A,30mM-Pi,3-W,8.053872715,137.8,0.8053872715
S217A,30mM-Pi,3-W,27.88294637,93.6,2.788294637
S217A,30mM-Pi,3-W,42.23909175,382,4.223909175
S217A,30mM-Pi,3-W,40.91658935,114.8,4.091658935
S217A,30mM-Pi,3-W,15.57841938,101.4,1.557841938
S217A,30mM-Pi,3-W,34.01385633,104.2,3.401385633
S217A,30mM-Pi,3-W,33.24348056,91.6,3.324348056
S217A,30mM-Pi,3-W,43.72215996,166.2,4.372215996
S217A,30mM-Pi,3-W,21.60299949,137,2.160299949
S217A,30mM-Pi,3-W,35.41908999,131.2,3.541908999
S217A,30mM-Pi,3-W,33.00080474,96,3.300080474
S217A,30mM-Pi,3-W,30.19380776,111.2,3.019380776
S217A,30mM-Pi,3-W,36.31904424,123.6,3.631904424
S217A,30mM-Pi,3-W,6.41818156,207.4,0.641818156
S217A,30mM-Pi,3-W,38.88464025,130.2,3.888464025
S217A,30mM-Pi,3-W,9.127792126,136.8,0.9127792126
S217A,30mM-Pi,3-W,46.19261454,122.2,4.619261454
S217A,30mM-Pi,3-W,38.60502146,422.6,3.860502146
S217A,30mM-Pi,3-W,33.87983891,208.4,3.387983891
S217A,30mM-Pi,3-W,57.30514889,177.2,5.730514889
S217A,30mM-Pi,3-W,30.46844494,115.8,3.046844494
S217A,30mM-Pi,3-W,42.15752044,144,4.215752044
S217A,30mM-Pi,3-W,51.65518303,133.8,5.165518303
S217A,30mM-Pi,3-W,12.83771402,113.8,1.283771402
S217A,30mM-Pi,3-W,41.66067801,111.8,4.166067801
S217A,30mM-Pi,3-W,43.28701527,167,4.328701527
S217A,30mM-Pi,3-W,55.8480621,144.2,5.58480621
S217A,30mM-Pi,3-W,30.71729814,152.4,3.071729814
S217A,30mM-Pi,3-W,33.1986682,137.6,3.31986682
S217A,30mM-Pi,3-W,49.55455898,1002.8,4.955455898
S217A,30mM-Pi,3-W,62.38610754,140.6,6.238610754
S217A,30mM-Pi,3-W,37.01914934,161.8,3.701914934
S217A,30mM-Pi,3-W,26.14403856,250,2.614403856
S217A,30mM-Pi,3-W,27.12124417,429.8,2.712124417
S217A,30mM-Pi,3-W,37.30330239,330.2,3.730330239
S217A,30mM-Pi,3-W,51.31753039,138.8,5.131753039
S217A,30mM-Pi,3-W,29.89576816,128,2.989576816
S217A,30mM-Pi,3-W,39.07070034,136.8,3.907070034
S217A,30mM-Pi,3-W,50.55571061,152.8,5.055571061
S217A,30mM-Pi,3-W,45.0246456,207.4,4.50246456
S217A,30mM-Pi,3-W,26.47463118,128.6,2.647463118
S217A,30mM-Pi,3-W,22.38665509,278.6,2.238665509
S217A,30mM-Pi,3-W,10.00830171,346.6,1.000830171
S217A,30mM-Pi,3-W,34.06274446,181.6,3.406274446
S217A,30mM-Pi,3-W,51.89929082,137,5.189929082
S217A,30mM-Pi,3-W,56.73131124,163.8,5.673131124
S217A,30mM-Pi,3-W,38.82850248,164,3.882850248
S217A,30mM-Pi,3-W,36.80190685,187.2,3.680190685
S217A,30mM-Pi,3-W,14.60241025,138.2,1.460241025
S217A,30mM-Pi,3-W,35.96408285,175.2,3.596408285
S217A,30mM-Pi,3-W,30.03587771,159.8,3.003587771
S217A,30mM-Pi,3-W,30.57057349,143.4,3.057057349
S217A,30mM-Pi,3-W,41.82176724,141.2,4.182176724
S217A,30mM-Pi,3-W,11.02139813,151.8,1.102139813
S217A,30mM-Pi,3-W,38.4852735,142.8,3.84852735
S217A,30mM-Pi,3-W,27.77027883,153.6,2.777027883
S217A,30mM-Pi,3-W,49.38382056,193.2,4.938382056
S217A,30mM-Pi,3-W,53.3513675,295,5.33513675
S217A,30mM-Pi,3-W,45.98934913,200.8,4.598934913
S217A,30mM-Pi,3-W,50.32826311,158.8,5.032826311
S217A,30mM-Pi,3-W,52.2070752,588,5.22070752
S217A,30mM-Pi,3-W,15.51693989,208.4,1.551693989
S217A,30mM-Pi,3-W,34.23150391,283.8,3.423150391
S217A,30mM-Pi,3-W,30.16445813,209,3.016445813
S217A,30mM-Pi,3-W,58.4006934,199.8,5.84006934
S217A,30mM-Pi,3-W,5.23398395,167,0.523398395
S217A,30mM-Pi,3-W,27.69214884,168.6,2.769214884
S217A,30mM-Pi,3-W,9.440439656,208.2,0.9440439656
S217A,30mM-Pi,3-W,49.11776005,184.2,4.911776005
S217A,30mM-Pi,3-W,19.52913685,290.8,1.952913685
S217A,30mM-Pi,3-W,35.43097938,202,3.543097938
S217A,30mM-Pi,3-W,59.50186527,353,5.950186527
S217A,30mM-Pi,3-W,30.31229353,227.6,3.031229353
S217A,30mM-Pi,3-W,26.55271675,218,2.655271675
S217A,30mM-Pi,3-W,36.90519595,225.6,3.690519595
S217A,30mM-Pi,3-W,42.33077082,295,4.233077082
S217A,30mM-Pi,3-W,46.61564279,277,4.661564279
S217A,30mM-Pi,3-W,29.87985525,252.4,2.987985525
S217A,30mM-Pi,3-W,47.56157517,504.4,4.756157517
S217A,30mM-Pi,3-W,16.08168292,399.8,1.608168292
S217A,30mM-Pi,3-W,50.4052302,296.8,5.04052302
S217A,30mM-Pi,3-W,50.94951735,427.6,5.094951735
S217A,30mM-Pi,3-W,17.31175357,326.8,1.731175357
S217A,30mM-Pi,3-W,31.0983457,1035.2,3.10983457
S217A,30mM-Pi,3-W,49.11983286,317.6,4.911983286
S217A,30mM-Pi,3-W,37.05232188,344.6,3.705232188
S217A,30mM-Pi,3-W,44.71945451,422.2,4.471945451
S217A,30mM-Pi,3-W,52.76382845,407,5.276382845
S217A,30mM-Pi,3-W,63.16575806,532,6.316575806
S217A,30mM-Pi,3-W,36.61554944,485,3.661554944
S217A,30mM-Pi,3-W,50.53135105,508.2,5.053135105
S217A,30mM-Pi,3-W,55.29841,573.4,5.529841
S217A,30mM-Pi,3-W,55.1438273,561,5.51438273
S217A,30mM-Pi,3-W,33.29565259,721.8,3.329565259
WT,0mM-Pi,1.5-W,23.91827235,5.4,0.956730894
WT,0mM-Pi,1.5-W,24.01041451,192.8,0.9604165804
WT,0mM-Pi,1.5-W,37.6141953,58,1.504567812
WT,0mM-Pi,1.5-W,21.85962367,57,0.8743849468
WT,0mM-Pi,1.5-W,15.22277854,62.8,0.6089111416
WT,0mM-Pi,1.5-W,26.71567888,135,1.0686271552
WT,0mM-Pi,1.5-W,8.91573148,37.6,0.3566292592
WT,0mM-Pi,1.5-W,46.67296912,45.8,1.8669187648
WT,0mM-Pi,1.5-W,27.95274343,68,1.1181097372
WT,0mM-Pi,1.5-W,17.86567203,40,0.7146268812
WT,0mM-Pi,1.5-W,18.57810889,68,0.7431243556
WT,0mM-Pi,1.5-W,29.95317704,242,1.1981270816
WT,0mM-Pi,1.5-W,35.57873666,76.4,1.4231494664
WT,0mM-Pi,1.5-W,33.80173485,260.2,1.352069394
WT,0mM-Pi,1.5-W,24.57779011,145.2,0.9831116044
WT,0mM-Pi,1.5-W,19.42460062,76,0.7769840248
WT,0mM-Pi,1.5-W,19.49076663,115.4,0.7796306652
WT,0mM-Pi,1.5-W,18.7741785,96,0.75096714
WT,0mM-Pi,1.5-W,23.2022448,65,0.928089792
WT,0mM-Pi,1.5-W,26.94112327,222.8,1.0776449308
WT,0mM-Pi,1.5-W,37.84458298,50,1.5137833192
WT,0mM-Pi,1.5-W,38.40946361,45.8,1.5363785444
WT,0mM-Pi,1.5-W,38.4805657,38.4,1.539222628
WT,0mM-Pi,1.5-W,10.474485,104.4,0.4189794
WT,0mM-Pi,1.5-W,39.4196425,42.8,1.5767857
WT,0mM-Pi,1.5-W,36.87458894,35.2,1.4749835576
WT,0mM-Pi,1.5-W,38.59798132,34.4,1.5439192528
WT,0mM-Pi,1.5-W,27.08518646,465.2,1.0834074584
WT,0mM-Pi,1.5-W,28.20375585,64.2,1.128150234
WT,0mM-Pi,1.5-W,19.8851401,28.4,0.795405604
WT,0mM-Pi,1.5-W,5.606286,49.6,0.22425144
WT,0mM-Pi,1.5-W,19.060314,119.6,0.76241256
WT,0mM-Pi,1.5-W,30.378873,29.8,1.21515492
WT,0mM-Pi,1.5-W,19.9479,39.4,0.797916
WT,0mM-Pi,1.5-W,36.6385379,33.6,1.465541516
WT,0mM-Pi,1.5-W,19.61195162,59.2,0.7844780648
WT,0mM-Pi,1.5-W,20.35796933,25.2,0.8143187732
WT,0mM-Pi,1.5-W,42.55179052,86.6,1.7020716208
WT,0mM-Pi,1.5-W,15.5208849,108.6,0.620835396
WT,0mM-Pi,1.5-W,30.37857025,87.6,1.21514281
WT,0mM-Pi,1.5-W,38.83975406,86.2,1.5535901624
WT,0mM-Pi,1.5-W,29.25005277,40.6,1.1700021108
WT,0mM-Pi,1.5-W,20.68388565,109.8,0.827355426
WT,0mM-Pi,1.5-W,15.571024,64,0.62284096
WT,0mM-Pi,1.5-W,22.99716741,44,0.9198866964
WT,0mM-Pi,1.5-W,17.5501095,198.4,0.70200438
WT,0mM-Pi,1.5-W,17.16113279,67.2,0.6864453116
WT,0mM-Pi,1.5-W,19.31504879,61.8,0.7726019516
WT,0mM-Pi,1.5-W,28.22491874,238.2,1.1289967496
WT,0mM-Pi,1.5-W,34.53297064,337.8,1.3813188256
WT,0mM-Pi,1.5-W,10.37659373,95.2,0.4150637492
WT,0mM-Pi,1.5-W,20.08762598,53.2,0.8035050392
WT,0mM-Pi,1.5-W,30.38172254,91,1.2152689016
WT,0mM-Pi,1.5-W,34.6952214,55.8,1.387808856
WT,0mM-Pi,1.5-W,15.44834287,111.2,0.6179337148
WT,0mM-Pi,1.5-W,21.79284229,127.8,0.8717136916
WT,0mM-Pi,1.5-W,23.79437374,105,0.9517749496
WT,0mM-Pi,1.5-W,23.74972703,35.2,0.9499890812
WT,0mM-Pi,1.5-W,21.37329309,168.2,0.8549317236
WT,0mM-Pi,1.5-W,22.83094034,54,0.9132376136
WT,0mM-Pi,1.5-W,19.73960989,54.2,0.7895843956
WT,0mM-Pi,1.5-W,30.01440793,101.4,1.2005763172
WT,0mM-Pi,1.5-W,13.5037875,136.2,0.5401515
WT,0mM-Pi,1.5-W,20.15410091,94.2,0.8061640364
WT,0mM-Pi,1.5-W,25.46105816,204.2,1.0184423264
WT,0mM-Pi,1.5-W,25.34458501,125.6,1.0137834004
WT,0mM-Pi,1.5-W,29.95280376,127,1.1981121504
WT,0mM-Pi,1.5-W,21.03988109,20,0.8415952436
WT,0mM-Pi,1.5-W,15.7388522,115.2,0.629554088
WT,0mM-Pi,1.5-W,31.63105482,103.6,1.2652421928
WT,0mM-Pi,1.5-W,20.3920605,86.2,0.81568242
WT,0mM-Pi,1.5-W,42.92864055,64,1.717145622
