project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,alyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_sigl_ratio,back_sigl_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-MINI,S217A ,44172,obs-02,410,71.2,24.97498857,0.499499771,hm-model/cp,47,2,7,350,205668,206023,TRUE,TRUE,TRUE,TRUE,16.98978814,0.033622886,0.130907091,0.487953751,2.137107818,356,71.2,4113,4119,205668,206023,50,41.19
project_myoV-MINI,S217A ,44172,obs-02,70,79.2,25.26193802,0.50523876,hm-model/cp,172,2,7,350,509090,509485,TRUE,TRUE,TRUE,TRUE,17.18499185,0.056086086,0.101507247,0.872611035,1.075637103,396,79.2,10183,10189,509090,509485,50,101.83
project_myoV-MINI,S217A ,44172,obs-02,230,26,25.67447115,0.513489423,hm-model/cp,262,2,2,100,697538,697667,TRUE,TRUE,TRUE,TRUE,17.46562663,0.032386186,0.172472527,2.062705965,2.316967666,130,26,13952,13953,697538,697667,50,139.52
project_myoV-MINI,S217A ,44172,obs-02,340,107,25.6785834,0.513571668,hm-model/cp,62,2,11,550,237902,238436,TRUE,TRUE,TRUE,TRUE,17.46842408,0.035337838,0.151804054,3.079328894,4.721472699,535,107,4758,4768,237902,238436,50,47.63
project_myoV-MINI,S217A ,44172,obs-02,2090,74.8,25.68264186,0.513652837,hm-model/cp,15,2,7,350,105058,105431,TRUE,TRUE,TRUE,TRUE,17.47118494,0.035933043,0.119624972,4.761566454,2.989703894,374,74.8,2102,2108,105058,105431,50,21.04
project_myoV-MINI,S217A ,44172,obs-02,120,63.4,25.69017279,0.513803456,hm-model/cp,142,2,4,200,429125,429441,TRUE,TRUE,TRUE,TRUE,17.47630802,0.038839055,0.099483926,0.570308397,2.636950901,317,63.4,8584,8587,429125,429441,50,85.84
project_myoV-MINI,S217A ,44172,obs-02,410,107.6,25.82322957,0.516464591,hm-model/cp,54,2,9,450,219048,219585,TRUE,TRUE,TRUE,TRUE,17.56682284,0.051204649,0.139092184,1.553489852,0.900795985,538,107.6,4382,4390,219048,219585,50,43.83
project_myoV-MINI,S217A ,44172,obs-02,320,197.4,26.13936012,0.522787202,hm-model/cp,221,2,18,900,614155,615141,TRUE,TRUE,TRUE,TRUE,17.78187763,0.04104578,0.104426463,5.446400761,3.284619737,987,197.4,12285,12302,614155,615141,50,122.86
project_myoV-MINI,S217A ,44172,obs-02,1100,26.6,26.32233989,0.526446798,hm-model/cp,31,2,2,100,155182,155314,TRUE,TRUE,TRUE,TRUE,17.90635367,0.036324478,0.106735684,3.545058498,4.624141269,133,26.6,3104,3105,155182,155314,50,31.05
project_myoV-MINI,S217A ,44172,obs-02,190,38.8,26.99924408,0.539984882,hm-model/cp,146,2,2,100,437672,437865,TRUE,TRUE,TRUE,TRUE,18.36683271,0.026833443,0.153983791,4.883576651,0.911456249,194,38.8,8755,8756,437672,437865,50,87.55
project_myoV-MINI,S217A ,44172,obs-02,60,135.8,27.0431813,0.540863626,hm-model/cp,89,2,13,650,307467,308145,TRUE,TRUE,TRUE,TRUE,18.39672197,0.035665594,0.121446448,2.744706566,1.55744847,679,135.8,6150,6162,307467,308145,50,61.6
project_myoV-MINI,S217A ,44172,obs-02,150,35.8,27.26831259,0.545366252,hm-model/cp,241,2,2,100,655926,656104,TRUE,TRUE,TRUE,TRUE,18.54987251,0.034945259,0.127015681,1.844397421,1.09097555,179,35.8,13120,13121,655926,656104,50,131.2
project_myoV-MINI,S217A ,44172,obs-02,190,72.6,27.46591649,0.54931833,hm-model/cp,76,2,6,300,275891,276253,TRUE,TRUE,TRUE,TRUE,18.68429693,0.044909937,0.113670067,0.789476298,4.323590761,363,72.6,5519,5524,275891,276253,50,55.24
project_myoV-MINI,S217A ,44172,obs-02,330,157.6,28.38317958,0.567663592,hm-model/cp,6,2,14,700,27693,28480,TRUE,TRUE,TRUE,TRUE,19.30828543,0.040191482,0.087144323,2.101036822,2.561001211,788,157.6,556,569,27693,28480,50,5.67
project_myoV-MINI,S217A ,44172,obs-02,610,301.8,28.9810286,0.579620572,hm-model/cp,200,2,27,1350,565903,567411,TRUE,TRUE,TRUE,TRUE,19.71498544,0.034296559,0.091086016,0.548186323,2.819025168,1509,301.8,11321,11347,565903,567411,50,113.36
project_myoV-MINI,S217A ,44172,obs-02,610,91.2,29.10652604,0.582130521,hm-model/cp,158,2,8,400,473730,474185,TRUE,TRUE,TRUE,TRUE,19.80035785,0.035523122,0.105017271,4.529363482,4.591617645,456,91.2,9476,9483,473730,474185,50,94.83
project_myoV-MINI,S217A ,44172,obs-02,250,311.2,29.45550686,0.589110137,hm-model/cp,69,2,30,1500,260012,261567,TRUE,TRUE,TRUE,TRUE,20.03775977,0.035041459,0.089637545,8.397695257,2.387101343,1556,311.2,5201,5230,260012,261567,50,52.11
project_myoV-MINI,S217A ,44172,obs-02,1350,48.4,29.50933951,0.59018679,hm-model/cp,64,2,2,100,246068,246309,TRUE,TRUE,TRUE,TRUE,20.07438062,0.037535326,0.061669697,1.551081699,3.802179088,242,48.4,4924,4925,246068,246309,50,49.25
project_myoV-MINI,S217A ,44172,obs-02,530,37.6,29.74610506,0.594922101,hm-model/cp,308,2,2,100,813332,813519,TRUE,TRUE,TRUE,TRUE,20.23544562,0.034516902,0.157663502,0.601001835,2.000015862,188,37.6,16268,16269,813332,813519,50,162.69
project_myoV-MINI,S217A ,44172,obs-02,360,54,30.0152067,0.600304134,hm-model/cp,96,2,3,150,321993,322262,TRUE,TRUE,TRUE,TRUE,20.41850796,0.031935623,0.151064504,2.024861528,3.889463456,270,54,6442,6444,321993,322262,50,64.42
project_myoV-MINI,S217A ,44172,obs-02,450,98.2,30.49586804,0.609917361,hm-model/cp,305,2,7,350,802107,802597,TRUE,TRUE,TRUE,TRUE,20.74548846,0.037847536,0.095688737,2.372049596,1.727401033,491,98.2,16045,16051,802107,802597,50,160.51
project_myoV-MINI,S217A ,44172,obs-02,180,30.4,30.72101703,0.614420341,hm-model/cp,99,2,1,50,334924,335075,TRUE,TRUE,TRUE,TRUE,20.89865104,0.050938293,0.169853358,2.899559684,0.843428437,152,30.4,6700,6700,334924,335075,50,67
project_myoV-MINI,S217A ,44172,obs-02,190,49.8,30.93508332,0.618701666,hm-model/cp,322,2,5,250,846707,846955,TRUE,TRUE,TRUE,TRUE,21.04427437,0.028210605,0.103309005,1.882529334,2.640885874,249,49.8,16934,16938,846707,846955,50,169.37
project_myoV-MINI,S217A ,44172,obs-02,90,57.4,31.23726733,0.624745347,hm-model/cp,242,2,4,200,656461,656747,TRUE,TRUE,TRUE,TRUE,21.24984172,0.030445995,0.084077823,2.428103774,4.381701002,287,57.4,13131,13134,656461,656747,50,131.34
project_myoV-MINI,S217A ,44172,obs-02,130,38,31.42370743,0.628474149,hm-model/cp,232,2,3,150,634578,634767,TRUE,TRUE,TRUE,TRUE,21.37667172,0.032937165,0.208146787,1.039775068,1.762925963,190,38,12692,12694,634578,634767,50,126.92
project_myoV-MINI,S217A ,44172,obs-02,180,81.6,32.04406661,0.640881332,hm-model/cp,248,2,7,350,663945,664352,TRUE,TRUE,TRUE,TRUE,21.79868477,0.046924007,0.134242135,1.355306076,2.479886163,408,81.6,13280,13286,663945,664352,50,132.86
project_myoV-MINI,S217A ,44172,obs-02,180,63.4,32.16704833,0.643340967,hm-model/cp,132,2,5,250,403750,404066,TRUE,TRUE,TRUE,TRUE,21.8823458,0.031747396,0.132964871,2.786977697,0.832470344,317,63.4,8076,8080,403750,404066,50,80.79
project_myoV-MINI,S217A ,44172,obs-02,130,99,32.84389224,0.656877845,hm-model/cp,205,2,8,400,576799,577293,TRUE,TRUE,TRUE,TRUE,22.34278384,0.030270986,0.136681373,4.565559468,2.486842801,495,99,11538,11545,576799,577293,50,115.44
project_myoV-MINI,S217A ,44172,obs-02,1760,56.6,33.18552161,0.663710432,hm-model/cp,29,2,4,200,147179,147461,TRUE,TRUE,TRUE,TRUE,22.57518477,0.035138716,0.114640984,1.727792838,0.397652553,283,56.6,2945,2948,147179,147461,50,29.45
project_myoV-MINI,S217A ,44172,obs-02,190,35.8,33.7732429,0.675464858,hm-model/cp,81,2,1,50,288102,288280,TRUE,TRUE,TRUE,TRUE,22.97499517,0.036859838,0.091760542,0.679998444,6.085747041,179,35.8,5764,5764,288102,288280,50,57.64
project_myoV-MINI,S217A ,44172,obs-02,500,72.4,33.80582658,0.676116532,hm-model/cp,150,2,4,200,447306,447667,TRUE,TRUE,TRUE,TRUE,22.99716094,0.03413915,0.051860169,2.493788818,1.268486865,362,72.4,8949,8952,447306,447667,50,89.5
project_myoV-MINI,S217A ,44172,obs-02,320,138.2,33.99487023,0.679897405,hm-model/cp,30,2,13,650,148998,149688,TRUE,TRUE,TRUE,TRUE,23.12576206,0.03352275,0.074871197,1.476154072,2.744372905,691,138.2,2981,2993,148998,149688,50,29.9
project_myoV-MINI,S217A ,44172,obs-02,280,130.6,33.99884708,0.679976942,hm-model/cp,70,2,10,500,262839,263491,TRUE,TRUE,TRUE,TRUE,23.1284674,0.033478254,0.115823448,0.816026073,0.729727551,653,130.6,5259,5268,262839,263491,50,52.67
project_myoV-MINI,S217A ,44172,obs-02,590,89,34.00561778,0.680112356,hm-model/cp,73,2,8,400,270925,271369,TRUE,TRUE,TRUE,TRUE,23.13307332,0.037669839,0.108029725,2.585000442,1.864904656,445,89,5420,5427,270925,271369,50,54.26
project_myoV-MINI,S217A ,44172,obs-02,300,102.6,34.46634906,0.689326981,hm-model/cp,177,2,7,350,522756,523268,TRUE,TRUE,TRUE,TRUE,23.44649596,0.042378191,0.089159574,1.462891357,4.080139504,513,102.6,10458,10464,522756,523268,50,104.62
project_myoV-MINI,S217A ,44172,obs-02,320,88,35.0089473,0.700178946,hm-model/cp,312,2,8,400,825561,826000,TRUE,TRUE,TRUE,TRUE,23.81561041,0.032991444,0.065766043,9.244876437,6.193467631,440,88,16512,16519,825561,826000,50,165.19
project_myoV-MINI,S217A ,44172,obs-02,360,33,35.1553069,0.703106138,hm-model/cp,213,2,4,200,590780,590944,TRUE,TRUE,TRUE,TRUE,23.91517476,0.03441108,0.064421285,1.030590058,2.349038071,165,33,11815,11818,590780,590944,50,118.17
project_myoV-MINI,S217A ,44172,obs-02,400,48.6,35.53976327,0.710795265,hm-model/cp,55,2,3,150,221474,221716,TRUE,TRUE,TRUE,TRUE,24.17670971,0.04331593,0.146761262,5.426895162,0.779972121,243,48.6,4431,4433,221474,221716,50,44.33
project_myoV-MINI,S217A ,44172,obs-02,860,140,35.74931749,0.71498635,hm-model/cp,4,2,12,600,18906,19605,TRUE,TRUE,TRUE,TRUE,24.3192636,0.043906256,0.083337967,4.431653804,1.701322568,700,140,380,391,18906,19605,50,3.81
project_myoV-MINI,S217A ,44172,obs-02,1800,78,35.82522476,0.716504495,hm-model/cp,9,2,5,250,56107,56496,TRUE,TRUE,TRUE,TRUE,24.3709012,0.037560046,0.064817625,2.235689468,2.392962639,390,78,1125,1129,56107,56496,50,11.27
project_myoV-MINI,S217A ,44172,obs-02,250,31.8,35.91339522,0.718267904,hm-model/cp,90,2,2,100,309348,309506,TRUE,TRUE,TRUE,TRUE,24.4308811,0.029599389,0.179292876,0.864984343,6.154974724,159,31.8,6188,6189,309348,309506,50,61.88
project_myoV-MINI,S217A ,44172,obs-02,330,88.2,36.44001182,0.728800236,hm-model/cp,95,2,8,400,319839,320279,TRUE,TRUE,TRUE,TRUE,24.78912369,0.033781438,0.094604025,3.755974103,3.473155139,441,88.2,6398,6405,319839,320279,50,64.04
project_myoV-MINI,S217A ,44172,obs-02,460,238,36.90022644,0.738004529,hm-model/cp,228,2,21,1050,628571,629760,TRUE,TRUE,TRUE,TRUE,25.10219486,0.037056035,0.076688696,1.385110683,1.000331329,1190,238,12574,12594,628571,629760,50,125.81
project_myoV-MINI,S217A ,44172,obs-02,350,58.8,37.28209937,0.745641987,hm-model/cp,58,2,4,200,228293,228586,TRUE,TRUE,TRUE,TRUE,25.36197236,0.035180196,0.144380439,12.75118279,8.983357591,294,58.8,4567,4570,228293,228586,50,45.68
project_myoV-MINI,S217A ,44172,obs-02,50,84.4,37.42265098,0.74845302,hm-model/cp,288,2,6,300,756160,756581,TRUE,TRUE,TRUE,TRUE,25.4575857,0.059291368,0.087126503,3.566263274,7.330912173,422,84.4,15125,15130,756160,756581,50,151.25
project_myoV-MINI,S217A ,44172,obs-02,430,68.4,37.85409598,0.75708192,hm-model/cp,33,2,5,250,165031,165372,TRUE,TRUE,TRUE,TRUE,25.7510857,0.034575406,0.110146718,4.516879725,1.251773533,342,68.4,3302,3306,165031,165372,50,33.05
project_myoV-MINI,S217A ,44172,obs-02,300,61.2,38.35900451,0.76718009,hm-model/cp,138,2,5,250,419261,419566,TRUE,TRUE,TRUE,TRUE,26.09456089,0.043903245,0.078493218,7.394666327,3.158313938,306,61.2,8386,8390,419261,419566,50,83.89
project_myoV-MINI,S217A ,44172,obs-02,30,76.8,38.36937556,0.767387511,hm-model/cp,295,2,7,350,770955,771338,TRUE,TRUE,TRUE,TRUE,26.10161603,0.029694436,0.110143158,1.977469391,1.088300768,384,76.8,15419,15425,770955,771338,50,154.24
project_myoV-MINI,S217A ,44172,obs-02,570,200.8,38.37493494,0.767498699,hm-model/cp,273,2,19,950,729919,730922,TRUE,TRUE,TRUE,TRUE,26.10539792,0.037281893,0.109853962,3.839010013,4.703970235,1004,200.8,14599,14617,729919,730922,50,146.03
project_myoV-MINI,S217A ,44172,obs-02,580,47.6,38.96674067,0.779334813,hm-model/cp,57,2,3,150,226366,226603,TRUE,TRUE,TRUE,TRUE,26.50798685,0.036292583,0.109437463,1.750328375,4.533802974,238,47.6,4529,4531,226366,226603,50,45.31
project_myoV-MINI,S217A ,44172,obs-02,240,43,39.52430764,0.790486153,hm-model/cp,49,2,4,200,210108,210322,TRUE,TRUE,TRUE,TRUE,26.88728411,0.032765438,0.109981828,7.141732127,0.53739186,215,43,4203,4206,210108,210322,50,42.05
project_myoV-MINI,S217A ,44172,obs-02,430,34.8,39.54972603,0.790994521,hm-model/cp,297,2,2,100,777079,777252,TRUE,TRUE,TRUE,TRUE,26.90457553,0.035364704,0.119646864,1.444811818,0.692596593,174,34.8,15543,15544,777079,777252,50,155.43
project_myoV-MINI,S217A ,44172,obs-02,300,108.6,39.61719505,0.792343901,hm-model/cp,67,2,9,450,256435,256977,TRUE,TRUE,TRUE,TRUE,26.95047282,0.035217005,0.137626127,4.976166305,4.394798846,543,108.6,5130,5138,256435,256977,50,51.31
project_myoV-MINI,S217A ,44172,obs-02,300,51.8,40.09041199,0.80180824,hm-model/cp,84,2,3,150,294375,294633,TRUE,TRUE,TRUE,TRUE,27.27238911,0.036810673,0.15559462,1.048513675,3.673855745,259,51.8,5889,5891,294375,294633,50,58.91
project_myoV-MINI,S217A ,44172,obs-02,900,84,40.14731976,0.802946395,hm-model/cp,302,2,5,250,795823,796242,TRUE,TRUE,TRUE,TRUE,27.31110188,0.033174948,0.046352094,1.287356256,2.386663941,420,84,15918,15922,795823,796242,50,159.19
project_myoV-MINI,S217A ,44172,obs-02,430,125.8,40.45909712,0.809181942,hm-model/cp,272,2,12,600,726470,727098,TRUE,TRUE,TRUE,TRUE,27.52319532,0.031874887,0.099495093,2.214638311,7.37904354,629,125.8,14530,14541,726470,727098,50,145.41
project_myoV-MINI,S217A ,44172,obs-02,270,163,41.19378522,0.823875704,hm-model/cp,284,2,15,750,748909,749723,TRUE,TRUE,TRUE,TRUE,28.02298314,0.036764031,0.097991418,0.471610454,7.07078328,815,163,14979,14993,748909,749723,50,149.87
project_myoV-MINI,S217A ,44172,obs-02,270,133.2,42.56098241,0.851219648,hm-model/cp,223,2,12,600,617062,617727,TRUE,TRUE,TRUE,TRUE,28.95304926,0.031414351,0.065940681,4.086199117,1.518072493,666,133.2,12342,12353,617062,617727,50,123.5
project_myoV-MINI,S217A ,44172,obs-02,1760,33.8,43.10496484,0.862099297,hm-model/cp,151,2,4,200,456459,456627,TRUE,TRUE,TRUE,TRUE,29.32310533,0.034251016,0.055292697,3.897491265,2.027874887,169,33.8,9129,9132,456459,456627,50,91.3
project_myoV-MINI,S217A ,44172,obs-02,1210,125.8,43.40316737,0.868063347,hm-model/cp,271,2,12,600,723720,724348,TRUE,TRUE,TRUE,TRUE,29.5259642,0.035519592,0.099366924,2.213288283,7.379186814,629,125.8,14475,14486,723720,724348,50,144.86
project_myoV-MINI,S217A ,44172,obs-02,240,101.8,44.06471045,0.881294209,hm-model/cp,185,2,8,400,534421,534929,TRUE,TRUE,TRUE,TRUE,29.9759935,0.038818204,0.094340824,2.710785696,0.854698761,509,101.8,10690,10697,534421,534929,50,106.95
project_myoV-MINI,S217A ,44172,obs-02,450,133,44.8153826,0.896307652,hm-model/cp,240,2,12,600,654587,655251,TRUE,TRUE,TRUE,TRUE,30.48665483,0.039332376,0.097789399,4.133487137,4.416096031,665,133,13093,13104,654587,655251,50,131.04
project_myoV-MINI,S217A ,44172,obs-02,80,68.8,45.70736406,0.914147281,hm-model/cp,286,2,6,300,754049,754392,TRUE,TRUE,TRUE,TRUE,31.09344494,0.039690504,0.072324455,1.305789538,0.956382916,344,68.8,15082,15087,754049,754392,50,150.86
project_myoV-MINI,S217A ,44172,obs-02,390,67.2,46.60262802,0.93205256,hm-model/cp,166,2,5,250,496587,496922,TRUE,TRUE,TRUE,TRUE,31.70246804,0.03535825,0.134541233,10.54488236,3.303817273,336,67.2,9933,9937,496587,496922,50,99.37
project_myoV-MINI,S217A ,44172,obs-02,60,32.6,47.24006256,0.944801251,hm-model/cp,231,2,1,50,633816,633978,TRUE,TRUE,TRUE,TRUE,32.13609698,0.041833631,0.229751192,2.948762999,2.808658519,163,32.6,12678,12678,633816,633978,50,126.78
project_myoV-MINI,S217A ,44172,obs-02,260,97.4,47.73244256,0.954648851,hm-model/cp,250,2,8,400,666249,666735,TRUE,TRUE,TRUE,TRUE,32.47104936,0.032322941,0.095397143,2.59226138,2.992264776,487,97.4,13326,13333,666249,666735,50,133.27
project_myoV-MINI,S217A ,44172,obs-02,330,46.4,49.90099047,0.998019809,hm-model/cp,26,2,4,200,131320,131551,TRUE,TRUE,TRUE,TRUE,33.94625202,0.035587475,0.176758296,11.09278221,2.660703762,232,46.4,2627,2630,131320,131551,50,26.3
project_myoV-MINI,S217A ,44172,obs-02,210,100.6,50.08152443,1.001630489,hm-model/cp,109,2,9,450,361974,362476,TRUE,TRUE,TRUE,TRUE,34.06906424,0.030776334,0.11218911,3.618644396,1.014881567,503,100.6,7240,7248,361974,362476,50,72.48
project_myoV-MINI,S217A ,44172,obs-02,1190,244.6,54.54606086,1.090921217,hm-model/cp,87,2,23,1150,304094,305316,TRUE,TRUE,TRUE,TRUE,37.10616385,0.038147019,0.088776838,2.491093407,6.14791875,1223,244.6,6083,6105,304094,305316,50,61.05
project_myoV-MINI,S217A ,44172,obs-02,480,133.2,54.76466932,1.095293386,hm-model/cp,48,2,11,550,208320,208985,TRUE,TRUE,TRUE,TRUE,37.25487709,0.038986584,0.1282243,3.046209573,6.579655931,666,133.2,4168,4178,208320,208985,50,41.69
project_myoV-MINI,S217A ,44172,obs-02,270,99.4,55.59348194,1.111869639,hm-model/cp,74,2,8,400,272682,273178,TRUE,TRUE,TRUE,TRUE,37.8186952,0.035112538,0.077556138,6.532700468,2.24181392,497,99.4,5455,5462,272682,273178,50,54.57
project_myoV-MINI,S217A ,44172,obs-02,230,96.2,65.31775769,1.306355154,hm-model/cp,164,2,10,500,488838,489318,TRUE,TRUE,TRUE,TRUE,44.43384877,0.017442671,0.070194168,9.33574008,1.28696277,481,96.2,9776,9785,488838,489318,50,97.78
project_myoV-MINI,S217A ,44172,obs-04,792,24,5.047402958,0.100948059,hm-model/cp,41,2,1,120,105518,105440,TRUE,TRUE,TRUE,FALSE,,,,,,-77,-15.4,879,879,105518,105440,120,
project_myoV-MINI,S217A ,44172,obs-04,168,48,6.295803458,0.125916069,hm-model/cp,37,2,2,240,91302,91286,TRUE,TRUE,TRUE,FALSE,,,,,,-15,-3,760,761,91302,91286,120,
project_myoV-MINI,S217A ,44172,obs-04,432,24,9.129851188,0.182597024,hm-model/cp,9,2,1,120,28533,28498,TRUE,TRUE,TRUE,FALSE,,,,,,-34,-6.8,237,237,28533,28498,120,
project_myoV-MINI,S217A ,44172,obs-04,168,48,9.428814714,0.188576294,hm-model/cp,17,2,2,240,50504,50421,TRUE,TRUE,TRUE,FALSE,,,,,,-82,-16.4,420,421,50504,50421,120,
project_myoV-MINI,S217A ,44172,obs-04,72,73.4,9.872289327,0.197445787,hm-model/cp,7,2,2,240,21006,21372,TRUE,TRUE,TRUE,TRUE,9.872289327,0.080370335,0.059886204,3.002373083,3.701058929,367,73.4,178,179,21006,21372,120,4.2512
project_myoV-MINI,S217A ,44172,obs-04,576,24,10.09636125,0.201927225,hm-model/cp,36,2,1,120,90300,90286,TRUE,TRUE,TRUE,FALSE,,,,,,-13,-2.6,752,752,90300,90286,120,
project_myoV-MINI,S217A ,44172,obs-04,120,43.6,10.12618124,0.202523625,hm-model/cp,25,2,3,360,64058,64275,TRUE,TRUE,TRUE,TRUE,10.12618124,0.054942638,0.103301315,0.758465612,3.217803135,218,43.6,533,535,64058,64275,120,12.819
project_myoV-MINI,S217A ,44172,obs-04,120,145.2,12.31279457,0.246255891,hm-model/cp,33,2,7,840,81602,82327,TRUE,TRUE,TRUE,TRUE,12.31279457,0.05394693,0.092459925,4.667075785,0.879444691,726,145.2,680,686,81602,82327,120,16.3532
project_myoV-MINI,S217A ,44172,obs-04,552,95.4,13.03339621,0.260667924,hm-model/cp,2,2,2,240,4489,4965,TRUE,TRUE,TRUE,TRUE,13.03339621,0.063266937,0.072998417,3.084438791,1.25502129,477,95.4,38,39,4489,4965,120,0.9094
project_myoV-MINI,S217A ,44172,obs-04,192,85,13.41962763,0.268392553,hm-model/cp,35,2,2,240,86887,87311,TRUE,TRUE,TRUE,TRUE,13.41962763,0.05662139,0.040662377,1.030099032,1.744429204,425,85,726,727,86887,87311,120,17.4282
project_myoV-MINI,S217A ,44172,obs-04,1248,37.2,13.837903,0.27675806,hm-model/cp,11,2,4,480,38979,39164,TRUE,TRUE,TRUE,TRUE,13.837903,0.061025711,0.098978112,0.359529793,1.140950052,186,37.2,324,327,38979,39164,120,7.8328
project_myoV-MINI,S217A ,44172,obs-04,216,37.2,14.83845271,0.296769054,hm-model/cp,13,2,4,480,41354,41539,TRUE,TRUE,TRUE,TRUE,14.83845271,0.060130561,0.098978112,0.359529793,1.140950052,186,37.2,344,347,41354,41539,120,8.3078
project_myoV-MINI,S217A ,44172,obs-04,792,94.4,15.27507492,0.305501498,hm-model/cp,8,2,6,720,25655,26126,TRUE,TRUE,TRUE,TRUE,15.27507492,0.060561192,0.039264178,0.408610847,1.324820832,472,94.4,213,218,25655,26126,120,5.1834
project_myoV-MINI,S217A ,44172,obs-04,312,18.6,15.90753131,0.318150626,hm-model/cp,23,2,2,240,60937,61029,TRUE,TRUE,TRUE,TRUE,15.90753131,0.060941521,0.168263234,1.826761679,1.793240297,93,18.6,508,509,60937,61029,120,12.201
project_myoV-MINI,S217A ,44172,obs-04,,33.8,16.03169469,0.320633894,hm-model/cp,1,2,2,240,1562,1730,TRUE,TRUE,TRUE,TRUE,16.03169469,0.052494697,0.074662336,2.544522368,0.803881879,169,33.8,13,14,1562,1730,120,0.3318
project_myoV-MINI,S217A ,44172,obs-04,360,169.4,16.45405234,0.329081047,hm-model/cp,15,2,6,720,46508,47354,TRUE,TRUE,TRUE,TRUE,16.45405234,0.067039235,0.043617211,0.418078478,0.709915534,847,169.4,390,395,46508,47354,120,9.3956
project_myoV-MINI,S217A ,44172,obs-04,120,116.4,17.14967636,0.342993527,hm-model/cp,30,2,2,240,77307,77888,TRUE,TRUE,TRUE,TRUE,17.14967636,0.064721186,0.043159212,0.953629938,1.824015296,582,116.4,647,648,77307,77888,120,15.5142
project_myoV-MINI,S217A ,44172,obs-04,552,100.8,17.6549397,0.353098794,hm-model/cp,14,2,4,480,44365,44868,TRUE,TRUE,TRUE,TRUE,17.6549397,0.058605921,0.022115656,1.389727481,1.491779176,504,100.8,371,374,44365,44868,120,8.9154
project_myoV-MINI,S217A ,44172,obs-04,696,28.6,18.16544185,0.363308837,hm-model/cp,3,2,2,240,8193,8335,TRUE,TRUE,TRUE,TRUE,18.16544185,0.061936748,0.047809507,1.63262758,2.967696316,143,28.6,69,70,8193,8335,120,1.6608
project_myoV-MINI,S217A ,44172,obs-04,168,109.4,18.80398099,0.37607962,hm-model/cp,21,2,3,360,55604,56150,TRUE,TRUE,TRUE,TRUE,18.80398099,0.055327012,0.040975355,2.964591856,0.882466348,547,109.4,466,468,55604,56150,120,11.1856
project_myoV-MINI,S217A ,44172,obs-04,888,99.4,19.01740787,0.380348157,hm-model/cp,28,2,3,360,75195,75691,TRUE,TRUE,TRUE,TRUE,19.01740787,0.056806198,0.037934696,1.534087068,1.040228542,497,99.4,629,631,75195,75691,120,15.1182
project_myoV-MINI,S217A ,44172,obs-04,360,99.8,19.47922453,0.389584491,hm-model/cp,19,2,3,360,53607,54105,TRUE,TRUE,TRUE,TRUE,19.47922453,0.055964385,0.037421713,1.357946817,2.463150972,499,99.8,449,451,53607,54105,120,10.8164
project_myoV-MINI,S217A ,44172,obs-04,1536,65.4,19.61542826,0.392308565,hm-model/cp,6,2,1,120,20546,20872,TRUE,TRUE,TRUE,TRUE,19.61542826,0.057860108,0.058862189,2.481695308,0.986437072,327,65.4,174,174,20546,20872,120,4.1728
